"Group","Family","Scientific_name","Name_Status","Accepted_Name","FloraStatus","FloraPage","ConceptNum","Acronym","Scientific_name_auths"
"Dicotyledons","Malvaceae","Sidalcea oregana var. cusickii","Synonym","Sidalcea cusickii",,,3818,"SIDORECUS","Sidalcea oregana (Nutt. ex Torr. & A. Gray) A. Gray var. cusickii (Piper) Roush "
"Dicotyledons","Malvaceae","Sidalcea oregana var. maxima","Synonym","Sidalcea oregana ssp. oregana",,,3858,"SIDOREMAX","Sidalcea oregana (Nutt. ex Torr. & A. Gray) A. Gray var. maxima (M. Peck) C.L. Hitchc. "
"Dicotyledons","Malvaceae","Sidalcea oregana var. oregana","Synonym","Sidalcea oregana ssp. oregana",,,3858,"SIDOREORE","Sidalcea oregana (Nutt. ex Torr. & A. Gray) A. Gray var. oregana "
"Dicotyledons","Malvaceae","Sidalcea oregana var. procera","Synonym","Sidalcea oregana ssp. oregana",,,3858,"SIDOREPRO","Sidalcea oregana (Nutt. ex Torr. & A. Gray) A. Gray var. procera C.L. Hitchc. "
"Dicotyledons","Malvaceae","Sidalcea oregana var. spicata","Synonym","Sidalcea oregana ssp. spicata",,,3860,"SIDORESPI","Sidalcea oregana (Nutt. ex Torr. & A. Gray) A. Gray var. spicata Jeps. "
"Dicotyledons","Malvaceae","Sidalcea reptans var. nana","Synonym","Sidalcea asprella ssp. nana",,,14783,"SIDREPNAN","Sidalcea reptans Greene var. nana Jeps. "
"Dicotyledons","Malvaceae","Sidalcea setosa","Synonym","Sidalcea oregana",,,9405,"SIDSET","Sidalcea setosa C.L. Hitchc. "
"Dicotyledons","Malvaceae","Sidalcea spicata var. spicata","Synonym","Sidalcea oregana ssp. spicata",,,3860,"SIDSPISPI","Sidalcea spicata Greene var. spicata "
"Dicotyledons","Malvaceae","Sidalcea spicata var. tonsa","Synonym","Sidalcea oregana ssp. spicata",,,3860,"SIDSPITON","Sidalcea spicata Greene var. tonsa M. Peck "
"Dicotyledons","Malvaceae","Sidalcea virgata","Synonym","Sidalcea asprella ssp. virgata",,,3875,"SIDVIR","Sidalcea virgata Howell "
"Dicotyledons","Malvaceae","Sphaeralcea grossulariifolia","Accepted","Sphaeralcea grossulariifolia","Fully described",,3935,"SPHGRO","Sphaeralcea grossulariifolia (Hook. & Arn.) Rydb. "
"Dicotyledons","Malvaceae","Sphaeralcea grossulariifolia ssp. grossulariifolia","Synonym","Sphaeralcea grossulariifolia",,,3935,"SPHGROGRO","Sphaeralcea grossulariifolia (Hook. & Arn.) Rydb. ssp. grossulariifolia "
"Dicotyledons","Malvaceae","Sphaeralcea grossulariifolia ssp. pedata","Synonym","Sphaeralcea grossulariifolia",,,3935,"SPHGROPED","Sphaeralcea grossulariifolia (Hook. & Arn.) Rydb. ssp. pedata (Torr. ex A. Gray) Kearney "
"Dicotyledons","Malvaceae","Sphaeralcea munroana","Accepted","Sphaeralcea munroana","Fully described",,3941,"SPHMUN","Sphaeralcea munroana (Douglas ex Lindl.) Spach "
"Dicotyledons","Malvaceae","Sphaeralcea munroana ssp. munroana","Synonym","Sphaeralcea munroana",,,3941,"SPHMUNMUN","Sphaeralcea munroana (Douglas ex Lindl.) Spach ssp. munroana "
"Dicotyledons","Malvaceae","Sphaeralcea munroana ssp. subrhomboidea","Synonym","Sphaeralcea munroana",,,3941,"SPHMUNSUB","Sphaeralcea munroana (Douglas ex Lindl.) Spach ssp. subrhomboidea (Rydb.) Kearney "
"Dicotyledons","Malvaceae","Sphaeralcea munroana var. munroana","Synonym","Sphaeralcea munroana",,,3941,"SPHMUNMUN2","Sphaeralcea munroana (Douglas ex Lindl.) Spach var. munroana "
"Dicotyledons","Malvaceae","Sphaeralcea munroana var. subrhomboidea","Synonym","Sphaeralcea munroana",,,3941,"SPHMUNSUB2","Sphaeralcea munroana (Douglas ex Lindl.) Spach var. subrhomboidea (Rydb.) Kearney "
"Dicotyledons","Menyanthaceae","Fauria crista-galli","Synonym","Nephrophyllidium crista-galli ssp. crista-galli",,,4820,"FAUCRI","Fauria crista-galli (Menzies ex Hook.) Makino "
"Dicotyledons","Menyanthaceae","Menyanthes trifoliata","Accepted","Menyanthes trifoliata","Fully described",,2668,"MENTRI","Menyanthes trifoliata L. "
"Dicotyledons","Menyanthaceae","Nephrophyllidium crista-galli","Accepted","Nephrophyllidium crista-galli","Fully described",,14230,"NEPCRI","Nephrophyllidium crista-galli (Menzies ex Hook.) Gilg "
"Dicotyledons","Menyanthaceae","Nephrophyllidium crista-galli ssp. crista-galli","Accepted","Nephrophyllidium crista-galli ssp. crista-galli","Fully described",,4820,"NEPCRICRI","Nephrophyllidium crista-galli (Menzies ex Hook.) Gilg ssp. crista-galli "
"Dicotyledons","Montiaceae","Calandrinia ciliata","Synonym","Calandrinia menziesii",,,761,"CALCIL","Calandrinia ciliata (Ruíz & Pav.) DC. "
"Dicotyledons","Montiaceae","Calandrinia ciliata var. menziesii","Synonym","Calandrinia menziesii",,,761,"CALCILMEN","Calandrinia ciliata (Ruíz & Pav.) DC. var. menziesii (Hook.) J.F. Macbr. "
"Dicotyledons","Montiaceae","Calandrinia ciliosa var. menziesii","Synonym","Calandrinia menziesii",,,761,"CALCILMEN2","Calandrinia ciliosa (Ruíz & Pav.) DC. var. menziesii (Hook.) J.F. Macbr. "
"Dicotyledons","Montiaceae","Calandrinia menziesii","Accepted","Calandrinia menziesii","Fully described",,761,"CALMEN","Calandrinia menziesii (Hook.) Torr. & A. Gray "
"Dicotyledons","Montiaceae","Calyptridium monospermum","Accepted","Calyptridium monospermum","Fully described",,876,"CALMON2","Calyptridium monospermum Greene "
"Dicotyledons","Montiaceae","Calyptridium roseum","Accepted","Calyptridium roseum","Fully described",,948,"CALROS","Calyptridium roseum S. Watson "
"Dicotyledons","Montiaceae","Calyptridium umbellatum","Accepted","Calyptridium umbellatum","Fully described",,3953,"CALUMB","Calyptridium umbellatum (Torr.) Greene "
"Dicotyledons","Montiaceae","Cistanthe monosperma","Synonym","Calyptridium monospermum",,,876,"CISMON","Cistanthe monosperma (Greene) Hershk. "
"Dicotyledons","Montiaceae","Cistanthe rosea","Synonym","Calyptridium roseum",,,948,"CISROS","Cistanthe rosea (S. Watson) Hershk. "
"Dicotyledons","Montiaceae","Cistanthe umbellata","Synonym","Calyptridium umbellatum",,,3953,"CISUMB","Cistanthe umbellata (Torr.) Hershk. "
"Dicotyledons","Montiaceae","Claytonia × washingtoniana","Accepted","Claytonia × washingtoniana","Fully described",,1184,"CLAWAS","Claytonia × washingtoniana (Suksd.) Suksd. "
"Dicotyledons","Montiaceae","Claytonia arenicola","Accepted","Claytonia arenicola","Fully described",,1152,"CLAARE","Claytonia arenicola L.F. Hend. "
"Dicotyledons","Montiaceae","Claytonia bellidifolia","Synonym","Claytonia megarhiza",,,1165,"CLABEL","Claytonia bellidifolia Rydb. "
"Dicotyledons","Montiaceae","Claytonia chamissoi","Synonym","Montia chamissoi",,,2739,"CLACHA","Claytonia chamissoi Ledeb. ex Spreng. "
"Dicotyledons","Montiaceae","Claytonia cordifolia","Accepted","Claytonia cordifolia","Fully described",,1153,"CLACOR","Claytonia cordifolia S. Watson "
"Dicotyledons","Montiaceae","Claytonia exigua","Accepted","Claytonia exigua","Fully described",,9562,"CLAEXI","Claytonia exigua Torr. & A. Gray "
"Dicotyledons","Montiaceae","Claytonia exigua ssp. exigua","Accepted","Claytonia exigua ssp. exigua","Fully described",,1155,"CLAEXIEXI","Claytonia exigua Torr. & A. Gray ssp. exigua "
"Dicotyledons","Montiaceae","Claytonia exigua ssp. glauca","Accepted","Claytonia exigua ssp. glauca","Fully described",,4787,"CLAEXIGLA","Claytonia exigua Torr. & A. Gray ssp. glauca (Torr. & A. Gray) John M. Mill. & K.L. Chambers "
"Dicotyledons","Montiaceae","Claytonia lanceolata","Accepted","Claytonia lanceolata","Fully described",,1161,"CLALAN","Claytonia lanceolata Pursh "
"Dicotyledons","Montiaceae","Claytonia lanceolata var. lanceolata","Synonym","Claytonia lanceolata",,,1161,"CLALANLAN","Claytonia lanceolata Pursh var. lanceolata "
"Dicotyledons","Montiaceae","Claytonia lanceolata var. sessilifolia","Synonym","Claytonia lanceolata",,,1161,"CLALANSES","Claytonia lanceolata Pursh var. sessilifolia (Torr.) A. Nelson "
"Dicotyledons","Montiaceae","Claytonia megarhiza","Accepted","Claytonia megarhiza","Fully described",,1165,"CLAMEG","Claytonia megarhiza (A. Gray) Parry ex S. Watson "
"Dicotyledons","Montiaceae","Claytonia megarhiza var. bellidifolia","Synonym","Claytonia megarhiza",,,1165,"CLAMEGBEL","Claytonia megarhiza (A. Gray) Parry ex S. Watson var. bellidifolia (Rydb.) C.L. Hitchc. "
"Dicotyledons","Montiaceae","Claytonia nevadensis","Accepted","Claytonia nevadensis","Fully described",,1166,"CLANEV","Claytonia nevadensis S. Watson "
"Dicotyledons","Montiaceae","Claytonia parviflora","Accepted","Claytonia parviflora","Fully described",,14887,"CLAPAR2","Claytonia parviflora Douglas ex Hook. "
"Dicotyledons","Montiaceae","Claytonia parviflora ssp. parviflora","Accepted","Claytonia parviflora ssp. parviflora","Fully described",,4807,"CLAPARPAR","Claytonia parviflora Douglas ex Hook. ssp. parviflora "
"Dicotyledons","Montiaceae","Claytonia parvifolia","Synonym","Montia parvifolia",,,2750,"CLAPAR","Claytonia parvifolia Moç. ex DC. "
"Dicotyledons","Montiaceae","Claytonia perfoliata","Accepted","Claytonia perfoliata","Fully described",,1167,"CLAPER","Claytonia perfoliata Donn ex Willd. "
"Dicotyledons","Montiaceae","Claytonia perfoliata ssp. intermontana","Synonym","Claytonia perfoliata",,,1167,"CLAPERINT","Claytonia perfoliata Donn ex Willd. ssp. intermontana John M. Mill. & K.L. Chambers "
"Dicotyledons","Montiaceae","Claytonia perfoliata ssp. perfoliata","Synonym","Claytonia perfoliata",,,1167,"CLAPERPER","Claytonia perfoliata Donn ex Willd. ssp. perfoliata "
"Dicotyledons","Montiaceae","Claytonia perfoliata var. depressa","Synonym","Claytonia rubra ssp. depressa",,,1177,"CLAPERDEP","Claytonia perfoliata Donn ex Willd. var. depressa (A. Gray) Poelln. "
"Dicotyledons","Montiaceae","Claytonia rubra","Accepted","Claytonia rubra","Fully described",,14889,"CLARUB","Claytonia rubra (Howell) Tidestr. "
"Dicotyledons","Montiaceae","Claytonia rubra ssp. depressa","Accepted","Claytonia rubra ssp. depressa","Fully described",,1177,"CLARUBDEP","Claytonia rubra (Howell) Tidestr. ssp. depressa (A. Gray) John M. Mill. & K.L. Chambers "
"Dicotyledons","Montiaceae","Claytonia rubra ssp. rubra","Accepted","Claytonia rubra ssp. rubra","Fully described",,14888,"CLARUBRUB","Claytonia rubra (Howell) Tidestr. ssp. rubra "
"Dicotyledons","Montiaceae","Claytonia saxosa","Accepted","Claytonia saxosa","Fully described",,14010,"CLASAX","Claytonia saxosa Brandegee "
"Dicotyledons","Montiaceae","Claytonia sibirica","Accepted","Claytonia sibirica","Fully described",,1179,"CLASIB","Claytonia sibirica L. "
"Dicotyledons","Montiaceae","Claytonia umbellata","Accepted","Claytonia umbellata","Fully described",,1180,"CLAUMB","Claytonia umbellata S. Watson "
"Dicotyledons","Montiaceae","Lewisia columbiana","Accepted","Lewisia columbiana","Fully described",,9566,"LEWCOL","Lewisia columbiana (Howell) B.L. Rob. "
"Dicotyledons","Montiaceae","Lewisia columbiana ssp. columbiana","Synonym","Lewisia columbiana var. columbiana",,,2298,"LEWCOLCOL2","Lewisia columbiana (Howell) B.L. Rob. ssp. columbiana "
"Dicotyledons","Montiaceae","Lewisia columbiana ssp. rupicola","Synonym","Lewisia columbiana var. rupicola",,,2301,"LEWCOLRUP2","Lewisia columbiana (Howell) B.L. Rob. ssp. rupicola (English) Ferris "
"Dicotyledons","Montiaceae","Lewisia columbiana var. columbiana","Accepted","Lewisia columbiana var. columbiana","Fully described",,2298,"LEWCOLCOL","Lewisia columbiana (Howell) B.L. Rob. var. columbiana "
"Dicotyledons","Montiaceae","Lewisia columbiana var. rupicola","Accepted","Lewisia columbiana var. rupicola","Fully described",,2301,"LEWCOLRUP","Lewisia columbiana (Howell) B.L. Rob. var. rupicola (English) C.L. Hitchc. "
"Dicotyledons","Montiaceae","Lewisia columbiana var. wallowensis","Accepted","Lewisia columbiana var. wallowensis","Fully described",,2302,"LEWCOLWAL","Lewisia columbiana (Howell) B.L. Rob. var. wallowensis C.L. Hitchc. "
"Dicotyledons","Montiaceae","Lewisia cotyledon","Accepted","Lewisia cotyledon","Fully described",,9567,"LEWCOT","Lewisia cotyledon (S. Watson) B.L. Rob. "
"Dicotyledons","Montiaceae","Lewisia cotyledon var. cotyledon","Accepted","Lewisia cotyledon var. cotyledon","Fully described",,2299,"LEWCOTCOT","Lewisia cotyledon (S. Watson) B.L. Rob. var. cotyledon "
"Dicotyledons","Montiaceae","Lewisia cotyledon var. howellii","Accepted","Lewisia cotyledon var. howellii","Fully described",,4513,"LEWCOTHOW","Lewisia cotyledon (S. Watson) B.L. Rob. var. howellii (S. Watson) Jeps. "
"Dicotyledons","Montiaceae","Lewisia leana","Synonym","Lewisia leeana",,,2322,"LEWLEA","Lewisia leana (Porter) B.L. Rob. "
"Dicotyledons","Montiaceae","Lewisia leeana","Accepted","Lewisia leeana","Fully described",,2322,"LEWLEE","Lewisia leeana (Porter) B.L. Rob. "
"Dicotyledons","Montiaceae","Lewisia minima","Synonym","Lewisia pygmaea var. nevadensis",,,2336,"LEWMIN","Lewisia minima A. Nelson "
"Dicotyledons","Montiaceae","Lewisia nevadensis","Synonym","Lewisia pygmaea var. nevadensis",,,2336,"LEWNEV","Lewisia nevadensis (A. Gray) B.L. Rob. "
"Dicotyledons","Montiaceae","Lewisia oppositifolia","Accepted","Lewisia oppositifolia","Fully described",,2331,"LEWOPP","Lewisia oppositifolia (S. Watson) B.L. Rob. "
"Dicotyledons","Montiaceae","Lewisia pygmaea","Accepted","Lewisia pygmaea",,,14895,"LEWPYG","Lewisia pygmaea (A. Gray) B.L. Rob. "
"Dicotyledons","Montiaceae","Lewisia pygmaea var. nevadensis","Accepted","Lewisia pygmaea var. nevadensis","Fully described",,2336,"LEWPYGNEV","Lewisia pygmaea (A. Gray) B.L. Rob. var. nevadensis (A. Gray) Fosberg "
"Dicotyledons","Montiaceae","Lewisia pygmaea var. pygmaea","Accepted","Lewisia pygmaea var. pygmaea","Fully described",,2337,"LEWPYGPYG","Lewisia pygmaea (A. Gray) B.L. Rob. var. pygmaea "
"Dicotyledons","Montiaceae","Lewisia rediviva","Accepted","Lewisia rediviva",,,14897,"LEWRED","Lewisia rediviva Pursh "
"Dicotyledons","Montiaceae","Lewisia rediviva var. rediviva","Accepted","Lewisia rediviva var. rediviva","Fully described",,2339,"LEWREDRED","Lewisia rediviva Pursh var. rediviva "
"Dicotyledons","Montiaceae","Lewisia rupicola","Synonym","Lewisia columbiana var. rupicola",,,2301,"LEWRUP","Lewisia rupicola English "
"Dicotyledons","Montiaceae","Lewisia triphylla","Accepted","Lewisia triphylla","Fully described",,2341,"LEWTRI","Lewisia triphylla (S. Watson) B.L. Rob. "
"Dicotyledons","Montiaceae","Montia arenicola","Synonym","Claytonia arenicola",,,1152,"MONARE","Montia arenicola (L.F. Hend.) Howell "
"Dicotyledons","Montiaceae","Montia chamissoi","Accepted","Montia chamissoi","Fully described",,2739,"MONCHA","Montia chamissoi (Ledeb. ex Spreng.) Greene "
"Dicotyledons","Montiaceae","Montia cordifolia","Synonym","Claytonia cordifolia",,,1153,"MONCOR","Montia cordifolia (S. Watson) Pax & K. Hoffm. "
"Dicotyledons","Montiaceae","Montia dichotoma","Accepted","Montia dichotoma","Fully described",,2741,"MONDIC","Montia dichotoma (Nutt.) Howell "
"Dicotyledons","Montiaceae","Montia diffusa","Accepted","Montia diffusa","Fully described",,2742,"MONDIF","Montia diffusa (Nutt.) Greene "
"Dicotyledons","Montiaceae","Montia dipetala","Synonym","Montia fontana",,,2744,"MONDIP","Montia dipetala Suksd. "
"Dicotyledons","Montiaceae","Montia flagellaris","Synonym","Montia parvifolia",,,2750,"MONFLA","Montia flagellaris (Bong.) B.L. Rob. "
"Dicotyledons","Montiaceae","Montia fontana","Accepted","Montia fontana","Fully described",,2744,"MONFON","Montia fontana L. "
"Dicotyledons","Montiaceae","Montia fontana var. tenerrima","Synonym","Montia fontana",,,2744,"MONFONTEN","Montia fontana L. var. tenerrima (A. Gray) Fernald & Wiegand "
"Dicotyledons","Montiaceae","Montia hallii","Synonym","Montia fontana",,,2744,"MONHAL","Montia hallii (A. Gray) Greene "
"Dicotyledons","Montiaceae","Montia heterophylla","Synonym","Claytonia sibirica",,,1179,"MONHET","Montia heterophylla (Torr. & A. Gray) Jeps. "
"Dicotyledons","Montiaceae","Montia howellii","Accepted","Montia howellii","Fully described",,2745,"MONHOW","Montia howellii S. Watson "
"Dicotyledons","Montiaceae","Montia linearis","Accepted","Montia linearis","Fully described",,2747,"MONLIN","Montia linearis (Douglas ex Hook.) Greene "
"Dicotyledons","Montiaceae","Montia pallida","Synonym","Claytonia exigua ssp. glauca",,,4787,"MONPAL","Montia pallida M. Peck "
"Dicotyledons","Montiaceae","Montia parvifolia","Accepted","Montia parvifolia","Fully described",,2750,"MONPAR","Montia parvifolia (Moç. ex DC.) Greene "
"Dicotyledons","Montiaceae","Montia parvifolia ssp. flagellaris","Synonym","Montia parvifolia",,,2750,"MONPARFLA2","Montia parvifolia (Moç. ex DC.) Greene ssp. flagellaris (Bong.) Ferris "
"Dicotyledons","Montiaceae","Montia parvifolia ssp. parvifolia","Synonym","Montia parvifolia",,,2750,"MONPARPAR2","Montia parvifolia (Moç. ex DC.) Greene ssp. parvifolia "
"Dicotyledons","Montiaceae","Montia parvifolia var. flagellaris","Synonym","Montia parvifolia",,,2750,"MONPARFLA","Montia parvifolia (Moç. ex DC.) Greene var. flagellaris (Bong.) C.L. Hitchc. "
"Dicotyledons","Montiaceae","Montia parvifolia var. parvifolia","Synonym","Montia parvifolia",,,2750,"MONPARPAR","Montia parvifolia (Moç. ex DC.) Greene var. parvifolia "
"Dicotyledons","Montiaceae","Montia perfoliata","Synonym","Claytonia perfoliata",,,1167,"MONPER7CLAPER","Montia perfoliata (Donn ex Willd.) Howell "
"Dicotyledons","Montiaceae","Montia perfoliata","Synonym","Claytonia rubra ssp. rubra",,,14888,"MONPER7CLARUBRUB","Montia perfoliata (Donn ex Willd.) Howell "
"Dicotyledons","Montiaceae","Montia perfoliata","Synonym","Claytonia rubra ssp. depressa",,,1177,"MONPER7CLARUBDEP","Montia perfoliata (Donn ex Willd.) Howell "
"Dicotyledons","Montiaceae","Montia perfoliata","Synonym","Claytonia exigua ssp. glauca",,,4787,"MONPER7CLAEXIGLA","Montia perfoliata (Donn ex Willd.) Howell "
"Dicotyledons","Montiaceae","Montia perfoliata","Synonym","Claytonia parviflora ssp. parviflora",,,4807,"MONPER7CLAPARPAR","Montia perfoliata (Donn ex Willd.) Howell "
"Dicotyledons","Montiaceae","Montia perfoliata ssp. glauca","Synonym","Claytonia exigua ssp. glauca",,,4787,"MONPERGLA2","Montia perfoliata (Donn ex Willd.) Howell ssp. glauca (Torr. & A. Gray) Ferris "
"Dicotyledons","Montiaceae","Montia perfoliata var. depressa","Synonym","Claytonia rubra ssp. depressa",,,1177,"MONPERDEP","Montia perfoliata (Donn ex Willd.) Howell var. depressa (A. Gray) Jeps. "
"Dicotyledons","Montiaceae","Montia perfoliata var. glauca","Synonym","Claytonia exigua ssp. glauca",,,4787,"MONPERGLA","Montia perfoliata (Donn ex Willd.) Howell var. glauca (Torr. & A. Gray) Ferris ex M. Peck "
"Dicotyledons","Montiaceae","Montia perfoliata var. parviflora","Synonym","Claytonia parviflora ssp. parviflora",,,4807,"MONPERPAR","Montia perfoliata (Donn ex Willd.) Howell var. parviflora (Douglas ex Hook.) Jeps. "
"Dicotyledons","Montiaceae","Montia perfoliata var. perfoliata","Synonym","Claytonia perfoliata",,,1167,"MONPERPER","Montia perfoliata (Donn ex Willd.) Howell var. perfoliata "
"Dicotyledons","Montiaceae","Montia sibirica","Synonym","Claytonia sibirica",,,1179,"MONSIB","Montia sibirica (L.) Howell "
"Dicotyledons","Montiaceae","Montia sibirica var. bulbifera","Synonym","Claytonia sibirica",,,1179,"MONSIBBUL","Montia sibirica (L.) Howell var. bulbifera (A. Gray) B.L. Rob. "
"Dicotyledons","Montiaceae","Montia sibirica var. heterophylla","Synonym","Claytonia sibirica",,,1179,"MONSIBHET","Montia sibirica (L.) Howell var. heterophylla (Torr. & A. Gray) B.L. Rob. "
"Dicotyledons","Montiaceae","Montia sibirica var. sibirica","Synonym","Claytonia sibirica",,,1179,"MONSIBSIB","Montia sibirica (L.) Howell var. sibirica "
"Dicotyledons","Montiaceae","Montia spathulata","Synonym","Claytonia exigua ssp. exigua",,,1155,"MONSPA","Montia spathulata (Douglas ex Hook.) Howell "
