Group,Family,Scientific_name,Name_Status,Accepted_Name,Taxonomic_Note,Origin,FloraStatus,FloraPage,ConceptNum,Acronym
Monocotyledons,Juncaceae,Juncus tiehmii,Accepted,Juncus tiehmii,,native,Fully described,"vol1, pg284",5007,JUNTIE
Monocotyledons,Juncaceae,Juncus torreyi,Accepted,Juncus torreyi,,native,Fully described,"vol1, pg284",2223,JUNTOR
Monocotyledons,Juncaceae,Juncus tracyi,Synonym,Juncus ensifolius,,,,,2192,JUNTRA
Monocotyledons,Juncaceae,Juncus triglumis,Accepted,Juncus triglumis,Bare species,native,,,9556,JUNTRI
Monocotyledons,Juncaceae,Juncus triglumis var. albescens,Accepted,Juncus triglumis var. albescens,,native,Fully described,"vol1, pg284",2224,JUNTRIALB
Monocotyledons,Juncaceae,Juncus trilocularis,Accepted,Juncus trilocularis,,native,Fully described,"vol1, pg284",2175,JUNTRI3
Monocotyledons,Juncaceae,Juncus uncialis,Accepted,Juncus uncialis,,native,Fully described,"vol1, pg284",2225,JUNUNC
Monocotyledons,Juncaceae,Juncus xiphioides var. xiphioides,Misapplied,Juncus saximontanus,,,,,12787,JUNXIPXIP
Monocotyledons,Juncaceae,Luzula campestris,Synonym,Luzula multiflora,"misapplied, in part",,,,2506,LUZCAM7LUZMUL1
Monocotyledons,Juncaceae,Luzula campestris,Accepted,Luzula campestris,Bare species,not naturalized,,,14608,LUZCAM1
Monocotyledons,Juncaceae,Luzula campestris,Synonym,Luzula campestris ssp. campestris,in part,,,,13879,LUZCAM7LUZCAMCAM
Monocotyledons,Juncaceae,Luzula campestris ssp. campestris,Accepted,Luzula campestris ssp. campestris,,not naturalized,Fully described,"vol1, pg286",13879,LUZCAMCAM
Monocotyledons,Juncaceae,Luzula campestris var. congesta,Misapplied,Luzula multiflora,,,,,2506,LUZCAMCON
Monocotyledons,Juncaceae,Luzula campestris var. frigida,Misapplied,Luzula multiflora,,,,,2506,LUZCAMFRI
Monocotyledons,Juncaceae,Luzula campestris var. multiflora,Synonym,Luzula multiflora,,,,,2506,LUZCAMMUL
Monocotyledons,Juncaceae,Luzula cascadensis,Accepted,Luzula cascadensis,,native,Fully described,"vol1, pg286",14397,LUZCAS
Monocotyledons,Juncaceae,Luzula comosa,Accepted,Luzula comosa,,native,Fully described,"vol1, pg286",13883,LUZCOM
Monocotyledons,Juncaceae,Luzula comosa var. comosa,Accepted,Luzula comosa var. comosa,,native,Fully described,"vol1, pg286",2509,LUZCOMCOM
Monocotyledons,Juncaceae,Luzula comosa var. laxa,Accepted,Luzula comosa var. laxa,,native,Fully described,"vol1, pg286",13884,LUZCOMLAX
Monocotyledons,Juncaceae,Luzula divaricata,Misapplied,Luzula parviflora,,,,,2536,LUZDIV
Monocotyledons,Juncaceae,Luzula forsteri,Accepted,Luzula forsteri,Bare species,not naturalized,,,14156,LUZFOR
Monocotyledons,Juncaceae,Luzula forsteri ssp. forsteri,Accepted,Luzula forsteri ssp. forsteri,,not naturalized,Fully described,"vol1, pg286",4782,LUZFORFOR
Monocotyledons,Juncaceae,Luzula glabrata,Misapplied,Luzula hitchcockii,,,,,2513,LUZGLA
Monocotyledons,Juncaceae,Luzula hitchcockii,Accepted,Luzula hitchcockii,,native,Fully described,"vol1, pg286",2513,LUZHIT
Monocotyledons,Juncaceae,Luzula macrantha,Accepted,Luzula macrantha,,native,Fully described,"vol1, pg287",14404,LUZMAC
Monocotyledons,Juncaceae,Luzula multiflora,Misapplied,Luzula cascadensis,,,,,14397,LUZMUL7LUZCAS
Monocotyledons,Juncaceae,Luzula multiflora,Accepted,Luzula multiflora,,native and exotic,Fully described,"vol1, pg287",2506,LUZMUL1
Monocotyledons,Juncaceae,Luzula multiflora ssp. frigida,Misapplied,Luzula multiflora,,,,,2506,LUZMULFRI
Monocotyledons,Juncaceae,Luzula multiflora ssp. multiflora,Synonym,Luzula multiflora,,,,,2506,LUZMULMUL
Monocotyledons,Juncaceae,Luzula multiflora var. comosa,Synonym,Luzula comosa var. comosa,,,,,2509,LUZMULCOM
Monocotyledons,Juncaceae,Luzula multiflora var. congesta,Misapplied,Luzula multiflora,,,,,2506,LUZMULCON
Monocotyledons,Juncaceae,Luzula multiflora var. multiflora,Synonym,Luzula multiflora,,,,,2506,LUZMULMUL2
Monocotyledons,Juncaceae,Luzula orestera,Accepted,Luzula orestera,,native,Fully described,"vol1, pg287",4551,LUZORE
Monocotyledons,Juncaceae,Luzula parviflora,Accepted,Luzula parviflora,,native,Fully described,"vol1, pg287",2536,LUZPAR
Monocotyledons,Juncaceae,Luzula parviflora ssp. fastigiata,Synonym,Luzula parviflora,,,,,2536,LUZPARFAS
Monocotyledons,Juncaceae,Luzula parviflora ssp. parviflora,Synonym,Luzula parviflora,,,,,2536,LUZPARPAR
Monocotyledons,Juncaceae,Luzula parviflora var. melanocarpa,Synonym,Luzula parviflora,,,,,2536,LUZPARMEL
Monocotyledons,Juncaceae,Luzula parviflora var. parviflora,Synonym,Luzula parviflora,,,,,2536,LUZPARPAR2
Monocotyledons,Juncaceae,Luzula piperi,Accepted,Luzula piperi,,native,Fully described,"vol1, pg287",4550,LUZPIP
Monocotyledons,Juncaceae,Luzula spicata,Accepted,Luzula spicata,Bare species,native,,,14157,LUZSPI
Monocotyledons,Juncaceae,Luzula spicata ssp. spicata,Accepted,Luzula spicata ssp. spicata,,native,Fully described,"vol1, pg288",2551,LUZSPISPI
Monocotyledons,Juncaceae,Luzula subcongesta,Misapplied,Luzula multiflora,,,,,2506,LUZSUB
Monocotyledons,Juncaceae,Luzula subsessilis,Accepted,Luzula subsessilis,,native,Fully described,"vol1, pg288",13878,LUZSUB2
Monocotyledons,Juncaceae,Luzula wahlenbergii,Misapplied,Luzula piperi,,,,,4550,LUZWAH
Monocotyledons,Juncaginaceae,Lilaea scilloides,Synonym,Triglochin scilloides,,,,,2404,LILSCI
Monocotyledons,Juncaginaceae,Lilaea subulata,Synonym,Triglochin scilloides,,,,,2404,LILSUB
Monocotyledons,Juncaginaceae,Triglochin concinna,Accepted,Triglochin concinna,,native,Fully described,"vol1, pg289",4127,TRICON
Monocotyledons,Juncaginaceae,Triglochin concinna var. concinna,Synonym,Triglochin concinna,,,,,4127,TRICONCON
Monocotyledons,Juncaginaceae,Triglochin concinna var. debilis,Synonym,Triglochin concinna,,,,,4127,TRICONDEB
Monocotyledons,Juncaginaceae,Triglochin concinnum var. concinnum,Synonym,Triglochin concinna,orthographic variant,,,,4127,TRICONCON2
Monocotyledons,Juncaginaceae,Triglochin concinnum var. debile,Synonym,Triglochin concinna,orthographic variant,,,,4127,TRICONDEB2
Monocotyledons,Juncaginaceae,Triglochin maritima,Accepted,Triglochin maritima,,native,Fully described,"vol1, pg289",4173,TRIMAR
Monocotyledons,Juncaginaceae,Triglochin maritimum,Synonym,Triglochin maritima,,,,,4173,TRIMAR2
Monocotyledons,Juncaginaceae,Triglochin palustre,Synonym,Triglochin palustris,orthographic variant,,,,4184,TRIPAL2
Monocotyledons,Juncaginaceae,Triglochin palustris,Accepted,Triglochin palustris,,not naturalized,,,4184,TRIPAL
Monocotyledons,Juncaginaceae,Triglochin scilloides,Accepted,Triglochin scilloides,,native,Fully described,"vol1, pg289",2404,TRISCI
Monocotyledons,Juncaginaceae,Triglochin striata,Accepted,Triglochin striata,,native,Fully described,"vol1, pg290",4201,TRISTR2
Monocotyledons,Liliaceae,Calochortus amabilis,Accepted,Calochortus amabilis,Oregon nativity needs further research,native,,,14213,CALAMA
Monocotyledons,Liliaceae,Calochortus bruneaunis,Accepted,Calochortus bruneaunis,,native,Fully described,"vol1, pg292",728,CALBRU
Monocotyledons,Liliaceae,Calochortus coeruleus,Accepted,Calochortus coeruleus,,native,Fully described,"vol1, pg292",14272,CALCOE
Monocotyledons,Liliaceae,Calochortus coxii,Accepted,Calochortus coxii,,native,Fully described,"vol1, pg293",769,CALCOX
Monocotyledons,Liliaceae,Calochortus elegans,Accepted,Calochortus elegans,,native,Fully described,"vol1, pg293",9377,CALELE
Monocotyledons,Liliaceae,Calochortus elegans var. elegans,Accepted,Calochortus elegans var. elegans,,native,Fully described,"vol1, pg293",788,CALELEELE
Monocotyledons,Liliaceae,Calochortus elegans var. nanus,Accepted,Calochortus elegans var. nanus,,native,Fully described,"vol1, pg293",770,CALELENAN
Monocotyledons,Liliaceae,Calochortus eurycarpus,Accepted,Calochortus eurycarpus,,native,Fully described,"vol1, pg293",790,CALEUR
Monocotyledons,Liliaceae,Calochortus greenei,Accepted,Calochortus greenei,,native,Fully described,"vol1, pg294",804,CALGRE
Monocotyledons,Liliaceae,Calochortus howellii,Accepted,Calochortus howellii,,native,Fully described,"vol1, pg294",819,CALHOW2
Monocotyledons,Liliaceae,Calochortus indecorus,Accepted,Calochortus indecorus,,native,Fully described,"vol1, pg294",827,CALIND
Monocotyledons,Liliaceae,Calochortus leichtlinii,Accepted,Calochortus leichtlinii,,native,Fully described,"vol1, pg295",4507,CALLEI
Monocotyledons,Liliaceae,Calochortus lobbii,Misapplied,Calochortus subalpinus,,,,,980,CALLOB
Monocotyledons,Liliaceae,Calochortus longebarbatus,Accepted,Calochortus longebarbatus,,native,Fully described,"vol1, pg295",9378,CALLON
Monocotyledons,Liliaceae,Calochortus longebarbatus var. longebarbatus,Accepted,Calochortus longebarbatus var. longebarbatus,,native,Fully described,"vol1, pg295",4581,CALLONLON
Monocotyledons,Liliaceae,Calochortus longebarbatus var. peckii,Accepted,Calochortus longebarbatus var. peckii,,native,Fully described,"vol1, pg295",852,CALLONPEC
Monocotyledons,Liliaceae,Calochortus luteus,Accepted,Calochortus luteus,Oregon nativity needs further research,native,,,14388,CALLUT
Monocotyledons,Liliaceae,Calochortus macrocarpus,Accepted,Calochortus macrocarpus,,native,Fully described,"vol1, pg295",9379,CALMAC
Monocotyledons,Liliaceae,Calochortus macrocarpus var. macrocarpus,Accepted,Calochortus macrocarpus var. macrocarpus,,native,Fully described,"vol1, pg295",862,CALMACMAC
Monocotyledons,Liliaceae,Calochortus macrocarpus var. maculosus,Accepted,Calochortus macrocarpus var. maculosus,,native,Fully described,"vol1, pg295",863,CALMACMAC2
Monocotyledons,Liliaceae,Calochortus maweanus,Synonym,Calochortus tolmiei,,,,,987,CALMAW
Monocotyledons,Liliaceae,Calochortus monophyllus,Accepted,Calochortus monophyllus,,native,Fully described,"vol1, pg295",877,CALMON
Monocotyledons,Liliaceae,Calochortus nanus,Synonym,Calochortus elegans var. nanus,,,,,770,CALNAN
Monocotyledons,Liliaceae,Calochortus nitidus,Misapplied,Calochortus eurycarpus,,,,,790,CALNIT7CALEUR
Monocotyledons,Liliaceae,Calochortus nitidus,Accepted,Calochortus nitidus,,native,Fully described,"vol1, pg296",4404,CALNIT1
Monocotyledons,Liliaceae,Calochortus nudus,Accepted,Calochortus nudus,,native,Fully described,"vol1, pg296",891,CALNUD
Monocotyledons,Liliaceae,Calochortus nuttallii,Misapplied,Calochortus bruneaunis,,,,,728,CALNUT2
Monocotyledons,Liliaceae,Calochortus nuttallii var. bruneaunis,Synonym,Calochortus bruneaunis,,,,,728,CALNUTBRU
Monocotyledons,Liliaceae,Calochortus persistens,Accepted,Calochortus persistens,Oregon nativity needs further research,native,,,5002,CALPER
Monocotyledons,Liliaceae,Calochortus purdyi,Synonym,Calochortus tolmiei,,,,,987,CALPUR2
Monocotyledons,Liliaceae,Calochortus subalpinus,Accepted,Calochortus subalpinus,,native,Fully described,"vol1, pg296",980,CALSUB
Monocotyledons,Liliaceae,Calochortus tolmiei,Accepted,Calochortus tolmiei,,native,Fully described,"vol1, pg296",987,CALTOL
Monocotyledons,Liliaceae,Calochortus umpquaensis,Accepted,Calochortus umpquaensis,,native,Fully described,"vol1, pg296",991,CALUMP
Monocotyledons,Liliaceae,Calochortus umpquaensis ssp. confertus,Accepted,Calochortus umpquaensis ssp. confertus,,native,Fully described,"vol1, pg297",14398,CALUMPCON
Monocotyledons,Liliaceae,Calochortus umpquaensis ssp. flavicomus,Accepted,Calochortus umpquaensis ssp. flavicomus,,native,Fully described,"vol1, pg297",14399,CALUMPFLA
Monocotyledons,Liliaceae,Calochortus umpquaensis ssp. umpquaensis,Accepted,Calochortus umpquaensis ssp. umpquaensis,,native,Fully described,"vol1, pg297",14400,CALUMPUMP
Monocotyledons,Liliaceae,Calochortus uniflorus,Accepted,Calochortus uniflorus,,native,Fully described,"vol1, pg297",992,CALUNI
Monocotyledons,Liliaceae,Clintonia andrewsiana,Accepted,Clintonia andrewsiana,,native,Fully described,"vol1, pg297",1151,CLIAND
Monocotyledons,Liliaceae,Clintonia uniflora,Accepted,Clintonia uniflora,,native,Fully described,"vol1, pg297",1181,CLIUNI
Monocotyledons,Liliaceae,Disporum hookeri,Synonym,Prosartes hookeri,,,,,1431,DISHOO
Monocotyledons,Liliaceae,Disporum hookeri var. hookeri,Synonym,Prosartes hookeri,,,,,1431,DISHOOHOO
Monocotyledons,Liliaceae,Disporum hookeri var. oreganum,Synonym,Prosartes hookeri,,,,,1431,DISHOOORE
Monocotyledons,Liliaceae,Disporum hookeri var. trachyandrum,Synonym,Prosartes hookeri,,,,,1431,DISHOOTRA
Monocotyledons,Liliaceae,Disporum oreganum,Synonym,Prosartes hookeri,,,,,1431,DISORE
Monocotyledons,Liliaceae,Disporum parvifolium,Synonym,Prosartes hookeri,,,,,1431,DISPAR
Monocotyledons,Liliaceae,Disporum smithii,Synonym,Prosartes smithii,,,,,1444,DISSMI
Monocotyledons,Liliaceae,Disporum trachyandrum,Synonym,Prosartes hookeri,,,,,1431,DISTRA2
Monocotyledons,Liliaceae,Disporum trachycarpum,Synonym,Prosartes trachycarpa,,,,,4463,DISTRA
Monocotyledons,Liliaceae,Erythronium citrinum,Accepted,Erythronium citrinum,Bare species,native,,,9771,ERYCIT
Monocotyledons,Liliaceae,Erythronium citrinum var. citrinum,Accepted,Erythronium citrinum var. citrinum,,native,Fully described,"vol1, pg298",1631,ERYCITCIT
Monocotyledons,Liliaceae,Erythronium elegans,Accepted,Erythronium elegans,,native,Fully described,"vol1, pg298",1654,ERYELE
Monocotyledons,Liliaceae,Erythronium giganteum,Synonym,Erythronium oregonum,,,,,1710,ERYGIG
Monocotyledons,Liliaceae,Erythronium grandiflorum,Accepted,Erythronium grandiflorum,Bare species,native,,,9383,ERYGRA
Monocotyledons,Liliaceae,Erythronium grandiflorum ssp. grandiflorum,Synonym,Erythronium grandiflorum var. grandiflorum,,,,,1667,ERYGRAGRA2
Monocotyledons,Liliaceae,Erythronium grandiflorum var. grandiflorum,Accepted,Erythronium grandiflorum var. grandiflorum,,native,Fully described,"vol1, pg298",1667,ERYGRAGRA
Monocotyledons,Liliaceae,Erythronium grandiflorum var. pallidum,Synonym,Erythronium grandiflorum var. grandiflorum,,,,,1667,ERYGRAPAL
Monocotyledons,Liliaceae,Erythronium hendersonii,Accepted,Erythronium hendersonii,,native,Fully described,"vol1, pg299",1668,ERYHEN
Monocotyledons,Liliaceae,Erythronium howellii,Synonym,Erythronium citrinum var. citrinum,,,,,1631,ERYHOW
Monocotyledons,Liliaceae,Erythronium klamathense,Accepted,Erythronium klamathense,,native,Fully described,"vol1, pg299",1679,ERYKLA
Monocotyledons,Liliaceae,Erythronium montanum,Accepted,Erythronium montanum,,native,Fully described,"vol1, pg299",1696,ERYMON
Monocotyledons,Liliaceae,Erythronium multiscapideum,Accepted,Erythronium multiscapideum,Oregon nativity needs further research,native,,,14274,ERYMUL
Monocotyledons,Liliaceae,Erythronium oregonum,Accepted,Erythronium oregonum,,native,Fully described,"vol1, pg300",1710,ERYORE
Monocotyledons,Liliaceae,Erythronium oregonum ssp. leucandrum,Synonym,Erythronium oregonum,,,,,1710,ERYORELEU
Monocotyledons,Liliaceae,Erythronium oregonum ssp. oregonum,Synonym,Erythronium oregonum,,,,,1710,ERYOREORE
Monocotyledons,Liliaceae,Erythronium oregonum var. leucandrum,Synonym,Erythronium oregonum,,,,,1710,ERYORELEU2
Monocotyledons,Liliaceae,Erythronium oregonum var. oregonum,Synonym,Erythronium oregonum,,,,,1710,ERYOREORE2
Monocotyledons,Liliaceae,Erythronium parviflorum,Synonym,Erythronium grandiflorum var. grandiflorum,,,,,1667,ERYPAR
Monocotyledons,Liliaceae,Erythronium revolutum,Accepted,Erythronium revolutum,,native,Fully described,"vol1, pg300",1736,ERYREV
Monocotyledons,Liliaceae,Fritillaria adamantina,Synonym,Fritillaria atropurpurea,,,,,1825,FRIADA
Monocotyledons,Liliaceae,Fritillaria affinis,Accepted,Fritillaria affinis,,native,Fully described,"vol1, pg301",1819,FRIAFF
Monocotyledons,Liliaceae,Fritillaria affinis var. affinis,Synonym,Fritillaria affinis,,,,,1819,FRIAFFAFF
Monocotyledons,Liliaceae,Fritillaria atropurpurea,Accepted,Fritillaria atropurpurea,,native,Fully described,"vol1, pg301",1825,FRIATR
Monocotyledons,Liliaceae,Fritillaria camschatcensis,Accepted,Fritillaria camschatcensis,,not naturalized,,,1826,FRICAM
Monocotyledons,Liliaceae,Fritillaria eastwoodiae,Accepted,Fritillaria eastwoodiae,,uncertain,,,12963,FRIEAS
Monocotyledons,Liliaceae,Fritillaria gentneri,Accepted,Fritillaria gentneri,,native,Fully described,"vol1, pg301",1829,FRIGEN
Monocotyledons,Liliaceae,Fritillaria glauca,Accepted,Fritillaria glauca,,native,Fully described,"vol1, pg302",1830,FRIGLA
Monocotyledons,Liliaceae,Fritillaria lanceolata,Synonym,Fritillaria affinis,,,,,1819,FRILAN
Monocotyledons,Liliaceae,Fritillaria pudica,Accepted,Fritillaria pudica,,native,Fully described,"vol1, pg302",1833,FRIPUD
Monocotyledons,Liliaceae,Fritillaria purdyi,Accepted,Fritillaria purdyi,,uncertain,,,1835,FRIPUR
Monocotyledons,Liliaceae,Fritillaria recurva,Accepted,Fritillaria recurva,,native,Fully described,"vol1, pg302",1836,FRIREC
Monocotyledons,Liliaceae,Gagea serotina,Accepted,Gagea serotina,,native,Fully described,"vol1, pg303",2413,GAGSER
Monocotyledons,Liliaceae,Kruhsea streptopoides,Synonym,Streptopus streptopoides var. brevipes,,,,,4003,KRUSTR
Monocotyledons,Liliaceae,Lilium bolanderi,Accepted,Lilium bolanderi,,native,Fully described,"vol1, pg304",2359,LILBOL
Monocotyledons,Liliaceae,Lilium columbianum,Accepted,Lilium columbianum,,native,Fully described,"vol1, pg304",2373,LILCOL
Monocotyledons,Liliaceae,Lilium kelloggii,Accepted,Lilium kelloggii,,native,Fully described,"vol1, pg304",2391,LILKEL
Monocotyledons,Liliaceae,Lilium occidentale,Accepted,Lilium occidentale,,native,Fully described,"vol1, pg305",2394,LILOCC2
Monocotyledons,Liliaceae,Lilium pardalinum,Accepted,Lilium pardalinum,,native,Fully described,"vol1, pg305",9385,LILPAR
Monocotyledons,Liliaceae,Lilium pardalinum ssp. pardalinum,Accepted,Lilium pardalinum ssp. pardalinum,,native,Fully described,"vol1, pg306",4744,LILPARPAR
Monocotyledons,Liliaceae,Lilium pardalinum ssp. shastense,Accepted,Lilium pardalinum ssp. shastense,,native,Fully described,"vol1, pg306",12988,LILPARSHA
Monocotyledons,Liliaceae,Lilium pardalinum ssp. vollmeri,Accepted,Lilium pardalinum ssp. vollmeri,,native,Fully described,"vol1, pg306",2397,LILPARVOL
Monocotyledons,Liliaceae,Lilium pardalinum ssp. wigginsii,Accepted,Lilium pardalinum ssp. wigginsii,,native,Fully described,"vol1, pg307",2412,LILPARWIG
Monocotyledons,Liliaceae,Lilium washingtonianum,Accepted,Lilium washingtonianum,Bare species,native,,,14293,LILWAS
Monocotyledons,Liliaceae,Lilium washingtonianum ssp. purpurascens,Accepted,Lilium washingtonianum ssp. purpurascens,,native,Fully described,"vol1, pg307",2411,LILWASPUR
Monocotyledons,Liliaceae,Lilium wigginsii,Synonym,Lilium pardalinum ssp. wigginsii,,,,,2412,LILWIG
Monocotyledons,Liliaceae,Lloydia serotina,Synonym,Gagea serotina,,,,,2413,LLOSER
Monocotyledons,Liliaceae,Lloydia serotina ssp. serotina,Synonym,Gagea serotina,,,,,2413,LLOSERSER
Monocotyledons,Liliaceae,Lloydia serotina var. serotina,Synonym,Gagea serotina,,,,,2413,LLOSERSER2
Monocotyledons,Liliaceae,Prosartes hookeri,Accepted,Prosartes hookeri,,native,Fully described,"vol1, pg308",1431,PROHOO
Monocotyledons,Liliaceae,Prosartes parvifolia,Accepted,Prosartes parvifolia,REFER TO Flora of Oregon Errata - added post publication,native,,,14326,PROPAR
Monocotyledons,Liliaceae,Prosartes smithii,Accepted,Prosartes smithii,,native,Fully described,"vol1, pg308",1444,PROSMI
Monocotyledons,Liliaceae,Prosartes trachycarpa,Accepted,Prosartes trachycarpa,,native,Fully described,"vol1, pg309",4463,PROTRA
Monocotyledons,Liliaceae,Scoliopus bigelovii,Accepted,Scoliopus bigelovii,,native,Fully described,"vol1, pg310",4951,SCOBIG
Monocotyledons,Liliaceae,Scoliopus hallii,Accepted,Scoliopus hallii,,native,Fully described,"vol1, pg310",3722,SCOHAL
Monocotyledons,Liliaceae,Streptopus amplexifolius,Accepted,Streptopus amplexifolius,,native,Fully described,"vol1, pg310",3957,STRAMP
Monocotyledons,Liliaceae,Streptopus amplexifolius var. americanus,Synonym,Streptopus amplexifolius,,,,,3957,STRAMPAME
Monocotyledons,Liliaceae,Streptopus amplexifolius var. chalazatus,Synonym,Streptopus amplexifolius,,,,,3957,STRAMPCHA
Monocotyledons,Liliaceae,Streptopus curvipes,Synonym,Streptopus lanceolatus,,,,,4001,STRCUR
Monocotyledons,Liliaceae,Streptopus lanceolatus,Accepted,Streptopus lanceolatus,,native,Fully described,"vol1, pg310",4001,STRLAN
Monocotyledons,Liliaceae,Streptopus lanceolatus var. curvipes,Synonym,Streptopus lanceolatus,,,,,4001,STRLANCUR
Monocotyledons,Liliaceae,Streptopus roseus var. curvipes,Synonym,Streptopus lanceolatus,,,,,4001,STRROSCUR
Monocotyledons,Liliaceae,Streptopus streptopoides,Accepted,Streptopus streptopoides,Bare species,native,,,9390,STRSTR
Monocotyledons,Liliaceae,Streptopus streptopoides var. brevipes,Accepted,Streptopus streptopoides var. brevipes,,native,Fully described,"vol1, pg311",4003,STRSTRBRE
Monocotyledons,Liliaceae,Tulipa sylvestris,Accepted,Tulipa sylvestris,,not naturalized,,,14329,TULSYL
Monocotyledons,Melanthiaceae,Anticlea elegans,Accepted,Anticlea elegans,,native,Fully described,"vol1, pg312",4366,ANTELE
Monocotyledons,Melanthiaceae,Anticlea occidentalis,Accepted,Anticlea occidentalis,,native,Fully described,"vol1, pg312",3991,ANTOCC
